ε11,ε22,ε12,ɣ13,ɣ23,κ11,κ22,κ12,A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12,K11,K22,K12
1,1,0,0,0,0,0,-0.004459459,31.41918962,408.7447431,15.52038961,0.042104599,0.042356752,12.64421471,-8.24E-06,-9.21E-06,-7.20E-05,-1.576952467,-1.064355864,-1.06E-05,1056.491385,5185.797515,514.4745665,0.420362777,0.653132314,433.979369,8.47E-06,1.63E-05,1.24E-05
1,1,-0.152702703,0,0.043243243,0,0,0,19.40379112,361.5845667,28.47908689,-64.00864266,-13.03188952,7.857091751,0.009869046,-0.000452633,0.019191835,-0.01452941,-0.050509188,0.00501762,629.4635719,4462.274136,512.7822313,-647.2704394,-183.3954055,44.6810691,0.000499789,40.9158222,-4.473770897
1,1,-0.067567568,0.031081081,0,0,0,0,22.99575215,394.7311229,18.54833983,-34.70455713,-9.484903755,7.629146262,0.001517496,0.002359891,-0.020096978,-0.01960708,-0.00354339,0.000730302,730.3136444,4923.309494,520.5465905,-426.6869538,-291.9584955,179.3295034,7.117310021,-0.002358005,-2.404596275
1,1.000675676,0,0,-0.018918919,0,0,0,51.575144,419.0774732,18.11865452,-0.238978175,-0.047414402,26.70360234,3.23E-06,-1.34E-06,-7.10E-06,-4.00E-06,-1.83E-06,1.21E-06,1757.606512,5575.916644,604.2194462,-5.40E-05,-1.76E-05,921.8693974,7.681542789,47.43140422,5.666355279
1,1,0,0,0,0.000459459,0,-0.000135135,40.94063365,417.1710176,17.97036839,0.092441091,0.158734373,21.31982098,5.26476218,1.624850888,-0.021164416,0.001807172,0.018396076,2.895545616,1365.756421,5454.93362,599.6667035,2.683828441,4.178222619,699.8499443,7.652569697,37.71302931,-0.06271446
1.281081081,1,0,0,0.028378378,0,0,0,36.99359909,324.8187024,11.20291438,-0.012241552,0.035216526,18.9547726,-2.87E-06,1.95E-05,5.72E-05,4.74E-05,5.75E-05,4.07E-05,1173.887293,4247.653137,394.5822491,0.000122391,-9.37E-05,661.3317622,-0.006669218,34.65934756,-1.009188627
1,1.001891892,0,0,0.022972973,0,0,0,51.39325603,418.7109309,18.50889746,0.374506703,0.098916191,27.08318381,-1.28E-06,-1.11E-07,1.45E-06,2.63E-06,6.32E-07,1.51E-07,1741.225631,5554.64645,605.0446281,4.11E-05,5.57E-05,913.8350211,7.707222274,48.52250408,7.356883915
1,1,0,-0.022972973,0,-0.007810811,0,0,25.68170949,410.4679467,13.60405942,0.074085676,0.075702539,13.23620675,0.694734388,-4.652763039,-2.220304214,0.026106556,0.026855079,-3.018914471,876.3607851,5254.003361,401.1863236,-0.033738613,-0.016565521,463.8216253,8.420338809,0,-0.001977325
0.909459459,1,0,-0.039189189,0,0,0,0,2.863853813,433.8616127,10.79806094,0.031745533,0.033516751,-2.356063752,2.33E-05,-1.03E-05,-5.25E-07,5.94E-06,1.23E-05,2.14E-05,103.9393447,5479.943108,438.8102495,9.05E-06,1.54E-05,-42.89221983,4.342868609,0,0.002977256
1.362837838,1,0,0.043243243,0,0,0,0,35.02733292,303.7406715,9.896554167,0.176512695,0.163219468,16.98091343,-0.000306005,0.000157675,1.67E-07,2.47E-05,-9.49E-05,-6.46E-05,1080.112883,3940.109803,349.7563515,0.000537983,-0.000694325,600.1494935,6.514045094,0,-0.054084545
1,0.984459459,0,0,0,0,0,-0.003513514,22.08861834,408.6538571,7.506705954,0.032166589,0.033283321,2.843882652,-3.70E-05,-0.000134683,-6.15E-05,39.35333459,-1.336266291,7.89E-05,756.5078575,5046.739249,481.4546374,-0.145772151,0.0173759,148.9344381,7.05E-06,2.83E-06,4.94E-06
1.236486486,1,0,0,0,0,0,0.002027027,38.51628932,337.244117,12.41098357,0.02377083,0.017813993,20.14644906,-9.91E-05,-3.11E-05,-0.000254917,0.361117122,-8.77797533,-2.19E-05,1238.036128,4420.677501,421.933359,-0.006633306,-7.81E-05,695.9652238,-6.30E-05,-3.87E-06,-3.34E-05
1,1.008783784,0,0,0,-0.015621622,0,0,40.23520707,407.8881354,19.93367132,24.41725713,8.077459265,38.19793355,0.101295771,-13.9945756,-1.967706228,11.42706139,3.539973632,-22.16316194,815.5156015,5395.21258,427.3036217,71.99317472,22.29426291,484.8442317,14.2787399,42.50795424,0.90194054
1,0.991351351,0,0,-0.012162162,0,0,0,39.35420764,421.9463404,13.60533195,0.090766013,0.093730752,19.58429024,-8.81E-06,4.56E-05,-8.49E-06,1.58E-05,-9.10E-06,1.54E-05,1338.846984,5545.755383,574.3947081,6.91E-05,-5.81E-05,695.404701,-0.000157194,48.20458599,-0.784120982
1,1,0,0,0,0,0.004054054,0,34.31877808,366.7037757,16.50048532,0.037398828,0.038444383,10.74704478,8.147657996,0.253069451,4.351371229,-0.010106517,-0.010041632,3.475081747,1191.827141,4737.153353,495.4235622,-0.079666381,-0.058325009,504.4712575,6.88950897,0.000181414,20.9566163
1,1.007567568,0,0,0,-0.014243243,0,0,37.20865567,408.5211301,18.83439632,23.4698974,6.603597426,37.10301798,0.336910421,-21.31749481,-2.152819773,6.704180687,0.45587681,-22.01943707,822.2144839,5203.91645,397.908513,42.24045307,2.871499205,467.7117904,3.264817322,46.35509111,-30.82799434
0.902027027,1,0,0,0,0.013783784,0,0,27.76536768,440.8196285,16.97629947,-6.273432412,1.576203692,16.61873654,-43.66470073,3.889098697,2.974525397,-0.894450165,-2.459566477,-11.43234372,975.1411112,5982.418086,455.440552,-5.640807076,-15.46063202,527.9749868,11.47154846,48.64997702,-2.761595024
1.191891892,1,0,0,0,0,0,0.001216216,40.39459422,350.6225142,13.33340637,0.018389681,0.016655245,21.40101366,7.95E-06,-8.83E-06,-0.000296905,0.263160703,-4.640750789,-5.57E-06,1313.70417,4608.274429,451.2196928,-0.005411092,-0.000396567,734.7380753,0.000611436,8.61E-05,0.000348752
1,1,0,0,0,0,0,0.003648649,38.31476917,414.3567938,16.71049945,-0.090849366,-0.082587751,18.68054954,-0.000451258,-0.000259589,0.010270445,1.567875847,1.057897241,-0.000326655,1290.416572,5342.431226,548.0651816,-0.351465267,-0.883054914,614.7157739,-0.002223615,0.000138764,-0.001042425
1,1,0,0,0.004054054,-0.001378378,0,0,34.13950136,414.7433293,17.59155263,0.203782599,0.529199742,17.95100924,2.976733614,-2.641207275,-0.142063772,0.098907569,0.247572667,-1.288727884,1105.698617,5401.873146,589.3735076,0.6779926,1.583932303,584.5510551,7.438126433,47.35248257,0.065784191
1,1,0,0,0,0,0.004054054,0.000810811,34.63015281,366.6487305,17.29804556,-1.173364915,-1.339668266,10.97881954,7.996517663,0.254571843,4.057312641,0.394935282,0.541181066,3.431649828,1201.192011,4736.453159,508.3654879,-25.42999299,-34.28655509,508.3359046,-3.73E-08,-1.33E-06,-6.85E-07
1,0.992162162,0,0,0.009459459,0,0,0,40.25027507,421.964381,14.22448389,0.112197195,0.128063697,20.23191394,2.24E-05,2.40E-06,9.09E-07,-1.95E-06,9.56E-06,1.21E-05,1365.433553,5549.04283,581.6714108,4.70E-05,0.000117495,705.2369812,0.001613131,48.00864716,-0.545769988
1,0.988513514,0,0.021621622,0,0,0,0,20.80570072,418.9381382,11.60284809,-6.471331386,-7.902396349,9.316621295,-0.001012369,-0.000328297,1.76E-05,-0.000163735,-0.000503134,-0.00068178,962.313007,5389.614901,554.7507346,-0.001042799,-0.003150354,413.6932044,6.585430665,38.72009817,-2.084996642
1.243918919,1,0,0,0,0,0,-0.002162162,38.23569024,335.0950256,12.26411144,0.025033292,0.019205979,19.94146831,4.66E-05,1.08E-05,4.48E-05,-0.197101703,9.491852671,1.50E-05,1226.428955,4390.684947,417.2678513,0.004087475,-1.38E-05,689.6854668,-3.63E-05,-4.73E-05,-4.18E-05
0.902027027,1,-0.133783784,0,0,0,0,0,9.948096735,413.8404046,27.87391193,-64.80420522,-11.17782526,6.403568295,-0.056275763,0.001396931,-0.030475802,-0.0170137,0.042784982,0.019875985,364.7718623,5021.352157,543.5345797,-708.3011932,-328.5347912,94.10754131,-0.00076137,-0.000484876,-0.000623123
1,1,0,-0.006756757,0.006756757,0,0,0,52.23790167,420.3315269,18.11019211,0.044379765,0.042827682,27.3037331,5.67E-06,4.01E-06,1.76E-06,3.60E-06,4.09E-06,5.03E-06,1778.258277,5581.963151,604.7781988,0.288753716,0.12414707,922.7973337,7.64483246,47.58837443,0.331073385
1,1,0,0,0,0,0,0.001081081,52.17716847,420.3630173,18.06944871,0.018995281,0.018854604,27.30556219,6.17E-06,1.72E-05,0.000145323,0.306432154,-0.01857524,1.10E-05,1774.820678,5574.615462,602.0141595,-0.035536481,-0.033317977,918.244127,7.818082032,47.58215902,-1.087950188
1.206756757,1,0,0.014864865,0,0,0,0,39.75905669,346.0282895,12.98605675,0.018083573,0.016003913,20.98157777,-5.69E-05,-5.42E-05,9.79E-06,-2.07E-05,-3.56E-05,-3.67E-06,1287.922487,4543.45952,441.3431441,-3.13E-05,-0.000263427,722.4676212,7.539663489,0,-0.002960501
1,0.990135135,0,-0.016216216,0,0,0,0,30.81848496,419.2634637,12.83450037,0.024149514,0.02145701,14.39303527,-1.62E-06,-2.59E-06,6.08E-07,1.03E-07,8.66E-07,8.38E-07,1027.703151,5440.855045,572.2283608,1.86E-05,-5.77E-06,478.4115678,6.747409263,6.25E-05,0.019443954
1,1,0,0.010810811,-0.010810811,0,0,0,52.13937465,420.2972621,17.67402946,-0.025197682,-0.037107188,27.28099119,1.94E-05,2.46E-05,-3.80E-06,1.04E-05,7.75E-06,2.24E-05,1769.748732,5580.638573,604.4672151,1.116935157,0.784258993,919.9554568,8.117534569,47.78210485,-0.010097616
1,1,0,0,0.045945946,-0.015621622,0,0,28.3748149,407.7776353,15.92651685,0.127923334,2.01173988,14.93899652,0.175338382,0.7065784,-2.341966476,2.779001546,2.423046115,-0.558658191,824.7003049,5377.974225,389.6000162,17.68348159,15.29690012,490.3545368,13.11339396,42.62432447,-3.923943516
1.058108108,1,0,0,-0.012162162,0,0,0,48.10125523,397.4679127,16.73824399,0.19706186,0.233782322,25.81689808,-2.13E-05,3.33E-05,-5.09E-06,1.00E-05,-1.18E-05,6.76E-06,1612.173191,5259.267068,554.1750264,6.13E-05,0.000174949,864.3512302,35.60868058,45.65979052,0.606128257
1,1,0,0,-0.001351351,-0.000459459,0,0,40.90676351,417.1653042,17.97752879,0.017617167,0.030144454,21.30421743,5.280670163,-1.627698188,-0.01961432,0.007762604,0.014093873,0.031346995,1364.297431,5455.735036,599.7819325,0.094168002,0.161905298,699.5910436,7.704833552,48.01908757,-0.119526087
1,1,0,-0.044594595,-0.044594595,0,0,0,40.09752473,411.3269851,15.40504925,-4.20167439,-3.373840426,18.35698463,2.02E-05,-1.80E-05,3.28E-05,3.03E-05,3.95E-05,7.60E-06,1354.028508,5352.219573,563.2739152,-89.27041616,-101.8695952,645.0539501,6.553696282,46.34870367,-0.931213298
1,1,0,-0.047297297,0,0.016081081,0,0,24.18572455,410.5527287,17.03022119,0.021106305,0.018851847,12.82400966,0.320950204,4.125576614,1.965322828,-0.001269513,-0.002020502,3.21647485,817.8614312,5355.973054,411.0283288,0.006363226,0.039810604,463.6572071,15.46089331,0,6.00E-05
1,1,0,0,0.041891892,0.014243243,0,0,31.87852156,447.1408042,15.1121498,20.29006585,3.797828416,36.81508588,0.44207675,-3.039350462,2.526557881,-4.277554453,1.041469442,4.056827999,833.0060164,5148.938933,351.5169573,-26.95185627,6.575951376,475.4494731,11.39369255,46.51131021,7.993491084
1.184459459,1,0,0.010810811,0,0,0,0,40.75768388,352.9249678,13.47543485,0.015408684,0.013840217,21.61761026,-8.01E-05,3.66E-05,-3.42E-06,1.38E-05,-1.83E-05,-1.97E-06,1327.70489,4640.563579,456.5663929,-5.70E-06,-0.000124695,741.8971096,6.52E-05,0,0.000352356
1,1,0,0,0.014864865,0,-0.007432432,0,30.18071459,316.7504313,19.6636987,0.042557542,0.044496262,7.008485986,-9.784637903,0.033640352,-6.63451001,0.010360677,0.010129059,-2.986080497,1055.073711,4000.49427,415.5084772,0.042082407,-0.833820427,493.8899853,-5.54E-06,39.82151437,-0.889121621
0.968918919,1,-0.048648649,0,0,0,0,0,10.74731062,406.9755404,17.40826531,-27.84716898,-8.700369833,1.695908413,7.81E-05,-3.06E-05,0.000182271,-1.24E-06,-9.99E-05,2.86E-05,394.7586899,4953.244454,515.7266056,-377.9050585,-287.8431327,48.72098353,-1.10E-05,3.99E-05,1.45E-05
1,1,0,0,0.039189189,0.013324324,0,0,18.72858335,435.2203638,15.58098004,13.93458771,-2.244545034,23.43724257,0.732448837,3.830808563,2.030427756,-0.606862145,4.564628393,7.64830305,842.1913669,5345.928996,415.3464021,-4.220392737,28.82518654,504.2404705,11.45732927,44.14703796,4.863343116
1,1,0,-0.022972973,0,0,0,0,51.20938052,419.8736701,18.06645821,-0.071436352,-0.075633941,26.73510614,6.37E-05,0.000115773,1.73E-07,5.85E-05,3.37E-05,9.06E-05,1744.364108,5573.314271,604.9795604,0.000381213,0.000209884,906.7239002,7.540307865,37.82940646,0.006439568
1.132432432,1,0,0,0,0,0,0.000135135,43.42675038,369.9996812,14.67459141,0.01712435,0.015916219,23.17690836,-3.58E-05,2.87E-05,0.00016972,0.033029577,-0.391968078,1.28E-05,1431.988439,4880.43613,494.3469168,-0.000516454,0.000309647,789.7379442,-0.000162258,5.37E-05,-5.43E-05
1,0.999864865,0,0,0.016216216,0,0,0,51.90846506,420.5035848,17.8556739,-0.05666097,0.021239232,27.10723214,1.92E-06,1.18E-05,-9.06E-07,4.60E-06,3.64E-07,6.35E-06,1764.920508,5587.478152,603.4423608,0.000130539,-0.000102847,924.2766132,7.819222397,47.83589026,-2.229207222
1,1,0,0.031081081,-0.031081081,0,0,0,41.98854686,414.526534,16.52632127,2.65987823,2.747818976,20.28100822,9.33E-06,1.43E-05,-3.41E-06,7.85E-06,1.27E-05,6.94E-06,1418.297862,5411.970111,578.0253339,62.27154277,81.39519841,689.5650715,7.003008754,46.82381361,0.851692829
1,1,0,0,-0.025675676,0,0,0.002567568,41.51554542,413.5824066,16.43554435,0.026396059,0.026287141,19.53480816,5.58E-05,0.000104683,7.55E-06,1.3439316,0.957615046,0.000156839,1418.011795,5365.760643,564.5563802,-0.127784364,-0.166506861,669.7925932,-4.94E-05,46.34166251,0.00018275
1,1,0,0.008108108,0,0,0,-0.000810811,52.24173221,420.3881485,18.07835925,0.01858648,0.018666041,27.34715801,-1.37E-05,-3.13E-05,0.000231979,-0.054329081,0.000192502,-2.41E-05,1777.066772,5578.047793,603.4258129,0.021408585,0.012033641,920.6326188,7.754028371,48.12439564,-0.002823969
1,1,0,0,-0.004054054,0,0,0,52.34232047,420.4634671,18.07135996,0.02884009,0.022187953,27.40226119,9.07E-08,1.07E-06,1.09E-06,5.31E-07,5.75E-07,4.18E-07,1781.005721,5581.948715,604.8759131,2.13E-05,-8.53E-06,923.2353731,7.761821429,48.13247636,0.183882479
1,1,0,0.017567568,-0.017567568,0,0,0,48.3863925,419.2264123,17.39382426,0.375858828,0.561572325,25.35743258,1.33E-06,1.44E-07,-2.44E-06,8.00E-06,8.24E-06,1.19E-06,1506.998964,5462.231262,592.20941,38.06469374,54.76464943,745.1097491,7.441044165,47.55456493,0.451958579
0.902027027,1,0,0,0,-0.013783784,0,0,27.76536184,440.8187259,16.97607647,-6.273957531,1.576456418,16.61897683,-43.664709,-3.889373858,-2.974690555,0.894255503,2.459675124,-13.09136887,975.1410781,6004.614362,455.4405036,5.639691668,15.46136521,558.7667274,11.48009515,48.55031442,2.406530559
1,1,-0.114864865,0,-0.037837838,0,0,0,22.31493461,375.8189688,23.38788683,-52.5022039,-11.1346715,8.584238574,-0.045581523,-0.091635162,1.520604997,0.703568863,-1.381606741,-0.070976697,709.8183375,4613.582534,552.4496267,-590.2507441,-269.7785141,95.61781647,7.83911671,44.61718717,-7.057289166
1,1,0,-0.027027027,0,0,0,-0.002702703,44.69424283,415.6486262,17.25682878,0.025436837,0.024857509,21.84652941,-0.000545859,2.50E-05,-3.66E-05,-0.588317728,-0.188722012,-0.000177862,1361.215492,5388.58453,573.2320961,0.148527096,0.30315444,661.8378426,7.759556127,37.74601998,-0.259041692
1,1,0.235135135,0,0,0,0,0,21.03354805,339.6310336,42.50704992,83.30665185,16.39551111,10.65865992,-0.000108759,0.001163164,-0.001368891,0.001669956,0.000310049,-3.87E-07,691.5594267,4043.926022,599.7690545,889.2216535,341.2239578,96.24351848,-3.48E-05,-0.001829757,-0.000932269
1,1,0,0,-0.02027027,-0.006891892,0,0,25.95574135,407.4616548,14.38398112,0.032912235,0.040824203,12.80637183,0.784496223,-5.22606991,-1.773014179,0.007520753,0.010827638,-2.919330727,898.6372994,5212.014969,448.3923538,0.020594312,0.002939741,470.12864,-0.000648591,48.35183981,0.069023257
1,0.984864865,0,0,-0.033783784,0,0,0,27.46500931,416.1980508,5.516560482,0.081917694,0.076228548,9.802031207,-1.42E-06,-8.24E-06,2.13E-06,5.25E-06,-1.36E-06,6.14E-06,942.6699561,5354.076158,463.5164336,-0.000427529,-3.74E-05,427.383486,-6.17E-05,47.30714842,-0.164145975
1,1,0.036486486,0,0,0,0,-0.001621622,38.93370853,410.0230051,17.5873458,19.06149868,4.743457058,18.11924912,5.964694696,3.569572324,-13.75268648,20.61680973,20.73375843,4.337830971,1312.683748,5294.18466,553.5780499,214.5215324,136.0032022,590.115322,5.17E-06,4.89E-05,2.70E-05
1.139864865,1,0,0,0,0,0,-0.00027027,43.01426359,367.4774958,14.4992836,0.017247296,0.017478739,22.949889,2.85E-05,-1.13E-05,-0.00023138,-0.013681525,0.808867627,-7.14E-06,1416.044059,4844.96501,488.7170957,0.000814588,-0.000236769,782.648557,7.24E-05,5.31E-06,3.89E-05
1.333108108,1,-0.114864865,0,0,0,0,0,35.31011536,295.2855647,16.71372357,-31.37763415,-0.427551279,19.04656695,-6.89E-05,-2.40E-05,-2.41E-05,3.79E-05,3.13E-06,5.14E-05,1108.581643,3946.164375,400.1533403,-216.6780497,16.07890472,635.7260917,-0.000119381,0.000260809,7.07E-05
1,1,0,0,0,0.003675676,-0.005405405,0,39.77175599,358.5046977,21.62024907,0.034776852,0.034179263,18.64207462,0.333452718,-0.45368939,-3.323821426,-0.005634328,-0.007278403,-0.080802489,1325.779957,4513.085697,530.897801,-0.09405996,-0.314068066,574.0000655,-1.73E-05,-1.13E-05,-1.43E-05
1,0.989324324,0.017567568,0,0,0,0,0,28.40222529,413.2429773,12.2135285,12.74325048,5.076750965,10.20485144,3.84E-06,-2.61E-06,2.50E-06,-1.01E-05,5.95E-06,-4.49E-06,964.0424717,5312.527505,563.2157378,168.6235121,164.2291092,356.8286403,0.000474316,-0.000646275,-8.60E-05
1,1,0,0,0,0,-0.00472973,-0.000945946,34.51296666,355.8445962,17.95687255,-1.453645901,-1.646544162,10.43624365,-7.999234852,0.196618508,4.51002839,0.462339129,0.067430088,-2.836324395,1198.703351,4600.792938,500.4341964,-31.77967731,-40.91355719,505.3481211,0.000218013,0.000266152,0.000242082
1.303378378,1,0,0,0,-0.011027027,0,0,37.12756745,318.6880949,12.99932058,0.032295343,0.026243436,18.30292475,-8.810940468,0.32744865,0.37269814,-0.006698818,-0.00434001,-5.575144737,1156.841132,4154.79295,364.2321378,1.322644323,1.392215107,638.6196036,-0.000173201,1.58E-08,-8.66E-05
1,1.007972973,0,0,0,0,0,0.004324324,47.20746782,411.5378221,20.90174276,-0.122063021,-0.223094081,24.23890131,-0.000259435,-0.000103444,0.011309358,7.826529303,0.331152624,-0.000182349,1614.00476,5373.890475,582.9918843,-0.059939134,-0.26734579,809.701221,-0.002499376,0.000718825,-0.000890276
1,1,0,0.045945946,0,0.015621622,0,0,24.25370536,410.6340698,16.844555,0.019656306,0.020730582,12.8518959,0.331095963,4.119092549,1.9426142,-0.001753855,-0.003468741,3.220377941,820.3373387,5357.354933,413.3344016,0.005165302,0.023577816,463.9326754,14.99579691,0,-0.019894744
1,1,0,0,0,-0.005054054,0,-0.001486486,26.7277369,408.6461484,15.16057411,-0.640976886,-0.481523716,12.80233588,1.066677649,-4.881173614,0.840934243,-0.228844425,0.059266271,-2.906170562,919.8105825,5323.022653,501.3855528,-13.79915572,2.756895117,468.0310359,-6.00E-05,5.73E-05,-1.33E-06
1,1,0,0.044594595,0,0,0,0,47.57097363,414.0612756,17.32946012,0.023771616,0.023771554,22.18009832,6.28E-06,1.32E-05,-1.49E-06,7.00E-06,1.05E-05,1.13E-05,1208.91761,5360.819839,582.0345769,1.99E-05,2.67E-05,577.8082912,7.169169264,37.84359505,-0.068325975
1,1,0,0.014864865,0,0,-0.007432432,0,34.46386518,318.9147458,21.08095195,-2.998785031,-1.973678062,10.50891786,-7.966875935,0.016882738,-6.223445931,-1.792100823,-0.885058239,-2.546262747,1083.901383,3386.87716,405.3297434,-2.132852646,-1.155556553,281.6677698,5.488907274,37.41600001,2.927826937
1,1,0,0,0,0,0,0.003108108,43.28430993,416.9519632,17.37075539,0.045150984,0.0472446,22.13209548,-0.00028566,-0.000149515,0.002861491,1.112668315,0.615618959,-0.000219162,1440.753344,5418.00613,571.2511734,-0.313228319,-0.773942749,712.2878556,-0.001847702,4.13E-05,-0.000903184
1,1.000675676,0.017567568,0,0,0,0,0,52.23883356,419.1056634,18.61617066,7.573206623,0.167293162,27.35689522,-3.14E-06,-9.79E-07,1.45E-06,-1.61E-08,-1.82E-06,-1.89E-06,1779.927592,5567.445928,607.2640048,48.53420776,-5.434326568,922.2619091,-0.000268133,-0.000308125,-0.000288129
1.110135135,1,0,0,-0.002702703,0,0,0,44.72297942,377.7675201,15.21060037,0.017204415,0.017425362,23.87863525,-1.58E-05,5.31E-06,4.56E-06,8.07E-06,2.95E-06,5.58E-06,1481.941441,4989.428455,511.698126,0.000198135,-0.000349252,811.3759501,4.05E-05,0.005415493,-0.007325723
1,0.987702703,0,0,0,0,0,0,31.29387424,415.4919248,10.84522008,0.105220976,0.107369849,10.64919789,1.25E-06,-3.94E-07,-3.06E-07,-1.00E-06,9.04E-07,-5.59E-07,1048.283984,5334.54515,519.4508704,-8.42E-06,2.71E-05,382.3990194,7.82E-06,0.004709901,0.00235886
1,0.997837838,0,0,0,0,-0.00472973,0,34.07134866,356.0974283,14.9677691,0.056873598,0.0564662,10.35168998,-8.264282664,-0.383484486,-5.350831082,0.018083875,0.018246151,-3.686965683,1198.79795,4629.208541,468.6882542,0.117369333,0.027697924,516.9322105,-1.63E-06,-1.30E-05,-7.33E-06
1.050675676,1,0,0,0,0,0,0.001351351,48.60380046,400.1571347,16.75333492,0.140430215,0.160415364,25.97155915,3.29E-05,4.33E-05,0.023822729,0.335434219,-1.586449873,3.92E-05,1631.609437,5298.00374,560.0448847,0.096122226,0.101462353,871.2027335,-0.000947123,4.12E-05,-0.000452957
1.15472973,1,0,0,0,0,0.002702703,0,42.10825309,348.1290631,15.19200589,0.016473876,0.016351127,21.62497796,2.713918925,-0.509344974,1.562699213,0.001144054,0.000404897,-12.24456992,1382.695536,4594.908434,471.7143979,-1.60782308,-1.677883757,750.7244829,-5.38E-05,2.15E-05,-1.62E-05
1,1,-0.143243243,0,0,0,0,-0.004189189,22.28271097,367.5552444,27.40359936,-61.33292344,-12.38737503,8.267744101,-1.01701757,-2.602763697,11.08201721,-17.83195495,-6.675278432,-0.525543451,748.7677151,4530.43398,525.4474079,-682.9634613,-319.7333666,148.3244072,0.007328887,0.001618142,0.004473514
